"Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","Correct_answer","SoundLeft","SoundRight","Text_condition","List","Age","Gender","Language","AmEng","Comments","workerId","talker","utt","ID","Verb"
1622469195,"c14a477a6a347be025de3a9f687c1cac","PennController",7,0,"experiment","NULL","Audio","Sound2","buffer","0","1622469186350","Sound2","P8-A-3-nc.mp3","P8-A-3-c.mp3","c","1A",51,"female","English","yes","NULL","df0d67a4","P8","A3","aware-3-P8","aware"
1622469195,"c14a477a6a347be025de3a9f687c1cac","PennController",7,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622469192214","Sound2","P8-A-3-nc.mp3","P8-A-3-c.mp3","c","1A",51,"female","English","yes","NULL","df0d67a4","P8","A3","aware-3-P8","aware"
1622469195,"c14a477a6a347be025de3a9f687c1cac","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","End","1622469193335","Sound2","P8-A-3-nc.mp3","P8-A-3-c.mp3","c","1A",51,"female","English","yes","NULL","df0d67a4","P8","A3","aware-3-P8","aware"
1622469195,"c14a477a6a347be025de3a9f687c1cac","PennController",17,0,"comments","NULL","PennController","2","_Trial_","Start","1622469193337","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622469195,"c14a477a6a347be025de3a9f687c1cac","PennController",17,0,"comments","NULL","TextInput","participant_comments","Final","","1622469196039","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622469195,"c14a477a6a347be025de3a9f687c1cac","PennController",17,0,"comments","NULL","PennController","2","_Trial_","End","1622469196039","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",3,0,"intro","NULL","PennController","1","_Trial_","Start","1622470130426","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",3,0,"intro","NULL","Scale","score","Choice","sample2","1622470148797","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",3,0,"intro","NULL","PennController","1","_Trial_","End","1622470154828","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",2,0,"Angaben","NULL","PennController","0","_Trial_","Start","1622470154837","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",2,0,"Angaben","NULL","PennController","0","_Trial_","End","1622470173138","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",11,0,"experiment","NULL","PennController","10","_Trial_","Start","1622470173142","Sound1","P3-D-2-c.mp3","P3-D-2-nc.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P3","D2","discover-2-P3","discover"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",11,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470191804","Sound1","P3-D-2-c.mp3","P3-D-2-nc.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P3","D2","discover-2-P3","discover"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",11,0,"experiment","NULL","PennController","10","_Trial_","End","1622470193907","Sound1","P3-D-2-c.mp3","P3-D-2-nc.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P3","D2","discover-2-P3","discover"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","Start","1622470193916","Sound2","P4-A-1-nc.mp3","P4-A-1-c.mp3","c","2B",28,"non-binary","english","yes","NULL","c40779b3","P4","A1","aware-1-P4","aware"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",8,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622470209502","Sound2","P4-A-1-nc.mp3","P4-A-1-c.mp3","c","2B",28,"non-binary","english","yes","NULL","c40779b3","P4","A1","aware-1-P4","aware"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","End","1622470210292","Sound2","P4-A-1-nc.mp3","P4-A-1-c.mp3","c","2B",28,"non-binary","english","yes","NULL","c40779b3","P4","A1","aware-1-P4","aware"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",9,0,"experiment","NULL","PennController","8","_Trial_","Start","1622470210299","Sound1","P8-A-2-nc.mp3","P8-A-2-c.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P8","A2","aware-2-P8","aware"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",9,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470226262","Sound1","P8-A-2-nc.mp3","P8-A-2-c.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P8","A2","aware-2-P8","aware"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",9,0,"experiment","NULL","PennController","8","_Trial_","End","1622470226994","Sound1","P8-A-2-nc.mp3","P8-A-2-c.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P8","A2","aware-2-P8","aware"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","Start","1622470227000","Sound1","F2-incor.mp3","F2-cor.mp3","filler","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","F2",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",13,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470240612","Sound1","F2-incor.mp3","F2-cor.mp3","filler","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","F2",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","End","1622470241445","Sound1","F2-incor.mp3","F2-cor.mp3","filler","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","F2",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",6,0,"experiment","NULL","PennController","5","_Trial_","Start","1622470241453","Sound1","P11-K-2-c.mp3","P11-K-2-nc.mp3","c","2B",28,"non-binary","english","yes","NULL","c40779b3","P11","K2","know-2-P11","know"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",6,0,"experiment","NULL","Audio","Sound1","buffer","0","1622470255512","Sound1","P11-K-2-c.mp3","P11-K-2-nc.mp3","c","2B",28,"non-binary","english","yes","NULL","c40779b3","P11","K2","know-2-P11","know"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",6,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622470257182","Sound1","P11-K-2-c.mp3","P11-K-2-nc.mp3","c","2B",28,"non-binary","english","yes","NULL","c40779b3","P11","K2","know-2-P11","know"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",6,0,"experiment","NULL","PennController","5","_Trial_","End","1622470258099","Sound1","P11-K-2-c.mp3","P11-K-2-nc.mp3","c","2B",28,"non-binary","english","yes","NULL","c40779b3","P11","K2","know-2-P11","know"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",15,0,"experiment","NULL","PennController","14","_Trial_","Start","1622470258109","Sound1","C1-cor.mp3","C1-incor.mp3","control1","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",15,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622470263343","Sound1","C1-cor.mp3","C1-incor.mp3","control1","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",15,0,"experiment","NULL","PennController","14","_Trial_","End","1622470272713","Sound1","C1-cor.mp3","C1-incor.mp3","control1","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",12,0,"experiment","NULL","PennController","11","_Trial_","Start","1622470272718","Sound1","F1-cor.mp3","F1-incor.mp3","filler","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","F1",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",12,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470281893","Sound1","F1-cor.mp3","F1-incor.mp3","filler","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","F1",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",12,0,"experiment","NULL","PennController","11","_Trial_","End","1622470284829","Sound1","F1-cor.mp3","F1-incor.mp3","filler","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","F1",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","Start","1622470284834","Sound1","P6-A-3-nc.mp3","P6-A-3-c.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P6","A3","aware-3-P6","aware"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",7,0,"experiment","NULL","Audio","Sound1","buffer","0","1622470299176","Sound1","P6-A-3-nc.mp3","P6-A-3-c.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P6","A3","aware-3-P6","aware"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",7,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622470301410","Sound1","P6-A-3-nc.mp3","P6-A-3-c.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P6","A3","aware-3-P6","aware"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","End","1622470302092","Sound1","P6-A-3-nc.mp3","P6-A-3-c.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P6","A3","aware-3-P6","aware"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","Start","1622470302100","Sound2","F3-cor.mp3","F3-incor.mp3","filler","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","F3",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",14,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470312785","Sound2","F3-cor.mp3","F3-incor.mp3","filler","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","F3",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","End","1622470314029","Sound2","F3-cor.mp3","F3-incor.mp3","filler","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","F3",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",5,0,"experiment","NULL","PennController","4","_Trial_","Start","1622470314040","Sound2","P12-N-2-c.mp3","P12-N-2-nc.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P12","N2","notice-2-P12","notice"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",5,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622470327064","Sound2","P12-N-2-c.mp3","P12-N-2-nc.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P12","N2","notice-2-P12","notice"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",5,0,"experiment","NULL","PennController","4","_Trial_","End","1622470327829","Sound2","P12-N-2-c.mp3","P12-N-2-nc.mp3","nc","2B",28,"non-binary","english","yes","NULL","c40779b3","P12","N2","notice-2-P12","notice"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","Start","1622470327838","Sound2","C2-incor.mp3","C2-cor.mp3","control2","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",16,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470336576","Sound2","C2-incor.mp3","C2-cor.mp3","control2","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","End","1622470337733","Sound2","C2-incor.mp3","C2-cor.mp3","control2","2B",28,"non-binary","english","yes","NULL","c40779b3","NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",10,0,"experiment","NULL","PennController","9","_Trial_","Start","1622470337739","Sound2","P9-K-3-nc.mp3","P9-K-3-c.mp3","c","2B",28,"non-binary","english","yes","NULL","c40779b3","P9","K3","know-3-P9","know"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",10,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470351873","Sound2","P9-K-3-nc.mp3","P9-K-3-c.mp3","c","2B",28,"non-binary","english","yes","NULL","c40779b3","P9","K3","know-3-P9","know"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",10,0,"experiment","NULL","PennController","9","_Trial_","End","1622470352858","Sound2","P9-K-3-nc.mp3","P9-K-3-c.mp3","c","2B",28,"non-binary","english","yes","NULL","c40779b3","P9","K3","know-3-P9","know"
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",17,0,"comments","NULL","PennController","2","_Trial_","Start","1622470352865","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",17,0,"comments","NULL","TextInput","participant_comments","Final","no","1622470356288","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",17,0,"comments","NULL","TextInput","participant_comments","First","","1622470355332","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470356,"85129fabc22e7fae776b208405517e7f","PennController",17,0,"comments","NULL","PennController","2","_Trial_","End","1622470356289","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",3,0,"intro","NULL","PennController","1","_Trial_","Start","1622470003438","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",3,0,"intro","NULL","Scale","score","Choice",NA,"Never","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",3,0,"intro","NULL","PennController","1","_Trial_","End","1622470093173","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",2,0,"Angaben","NULL","PennController","0","_Trial_","Start","1622470093177","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",2,0,"Angaben","NULL","PennController","0","_Trial_","End","1622470114711","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","Start","1622470114713","Sound1","P4-A-1-nc.mp3","P4-A-1-c.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P4","A1","aware-1-P4","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",8,0,"experiment","NULL","Audio","Sound1","buffer","0","1622470137551","Sound1","P4-A-1-nc.mp3","P4-A-1-c.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P4","A1","aware-1-P4","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",8,0,"experiment","NULL","Audio","Sound1","buffer","0","1622470137552","Sound1","P4-A-1-nc.mp3","P4-A-1-c.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P4","A1","aware-1-P4","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",8,0,"experiment","NULL","Audio","Sound2","buffer","0","1622470141389","Sound1","P4-A-1-nc.mp3","P4-A-1-c.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P4","A1","aware-1-P4","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",8,0,"experiment","NULL","Audio","Sound2","buffer","0","1622470141391","Sound1","P4-A-1-nc.mp3","P4-A-1-c.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P4","A1","aware-1-P4","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",8,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622470151333","Sound1","P4-A-1-nc.mp3","P4-A-1-c.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P4","A1","aware-1-P4","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","End","1622470160163","Sound1","P4-A-1-nc.mp3","P4-A-1-c.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P4","A1","aware-1-P4","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",6,0,"experiment","NULL","PennController","5","_Trial_","Start","1622470160165","Sound2","P11-K-2-c.mp3","P11-K-2-nc.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P11","K2","know-2-P11","know"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",6,0,"experiment","NULL","Audio","Sound1","buffer","0","1622470176010","Sound2","P11-K-2-c.mp3","P11-K-2-nc.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P11","K2","know-2-P11","know"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",6,0,"experiment","NULL","Audio","Sound1","buffer","0","1622470176011","Sound2","P11-K-2-c.mp3","P11-K-2-nc.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P11","K2","know-2-P11","know"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",6,0,"experiment","NULL","Audio","Sound2","buffer","0","1622470178166","Sound2","P11-K-2-c.mp3","P11-K-2-nc.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P11","K2","know-2-P11","know"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",6,0,"experiment","NULL","Audio","Sound2","buffer","0","1622470178167","Sound2","P11-K-2-c.mp3","P11-K-2-nc.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P11","K2","know-2-P11","know"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",6,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470180264","Sound2","P11-K-2-c.mp3","P11-K-2-nc.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P11","K2","know-2-P11","know"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",6,0,"experiment","NULL","PennController","5","_Trial_","End","1622470185472","Sound2","P11-K-2-c.mp3","P11-K-2-nc.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P11","K2","know-2-P11","know"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",11,0,"experiment","NULL","PennController","10","_Trial_","Start","1622470185474","Sound2","P3-D-2-nc.mp3","P3-D-2-c.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P3","D2","discover-2-P3","discover"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",11,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470202459","Sound2","P3-D-2-nc.mp3","P3-D-2-c.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P3","D2","discover-2-P3","discover"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",11,0,"experiment","NULL","PennController","10","_Trial_","End","1622470206760","Sound2","P3-D-2-nc.mp3","P3-D-2-c.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P3","D2","discover-2-P3","discover"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",9,0,"experiment","NULL","PennController","8","_Trial_","Start","1622470206763","Sound2","P8-A-2-nc.mp3","P8-A-2-c.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P8","A2","aware-2-P8","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",9,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470221641","Sound2","P8-A-2-nc.mp3","P8-A-2-c.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P8","A2","aware-2-P8","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",9,0,"experiment","NULL","PennController","8","_Trial_","End","1622470228455","Sound2","P8-A-2-nc.mp3","P8-A-2-c.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P8","A2","aware-2-P8","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",5,0,"experiment","NULL","PennController","4","_Trial_","Start","1622470228457","Sound1","P12-N-2-c.mp3","P12-N-2-nc.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P12","N2","notice-2-P12","notice"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",5,0,"experiment","NULL","Audio","Sound1","buffer","0","1622470239816","Sound1","P12-N-2-c.mp3","P12-N-2-nc.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P12","N2","notice-2-P12","notice"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",5,0,"experiment","NULL","Audio","Sound1","buffer","0","1622470239818","Sound1","P12-N-2-c.mp3","P12-N-2-nc.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P12","N2","notice-2-P12","notice"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",5,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470245778","Sound1","P12-N-2-c.mp3","P12-N-2-nc.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P12","N2","notice-2-P12","notice"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",5,0,"experiment","NULL","PennController","4","_Trial_","End","1622470248826","Sound1","P12-N-2-c.mp3","P12-N-2-nc.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P12","N2","notice-2-P12","notice"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","Start","1622470248828","Sound2","F2-incor.mp3","F2-cor.mp3","filler","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","F2",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",13,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470268589","Sound2","F2-incor.mp3","F2-cor.mp3","filler","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","F2",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","End","1622470269644","Sound2","F2-incor.mp3","F2-cor.mp3","filler","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","F2",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","Start","1622470269645","Sound1","F3-cor.mp3","F3-incor.mp3","filler","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","F3",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",14,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622470289063","Sound1","F3-cor.mp3","F3-incor.mp3","filler","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","F3",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","End","1622470293281","Sound1","F3-cor.mp3","F3-incor.mp3","filler","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","F3",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",15,0,"experiment","NULL","PennController","14","_Trial_","Start","1622470293282","Sound1","C1-cor.mp3","C1-incor.mp3","control1","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",15,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622470306692","Sound1","C1-cor.mp3","C1-incor.mp3","control1","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",15,0,"experiment","NULL","PennController","14","_Trial_","End","1622470307472","Sound1","C1-cor.mp3","C1-incor.mp3","control1","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",10,0,"experiment","NULL","PennController","9","_Trial_","Start","1622470307473","Sound1","P9-K-3-nc.mp3","P9-K-3-c.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P9","K3","know-3-P9","know"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",10,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622470325146","Sound1","P9-K-3-nc.mp3","P9-K-3-c.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P9","K3","know-3-P9","know"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",10,0,"experiment","NULL","PennController","9","_Trial_","End","1622470327473","Sound1","P9-K-3-nc.mp3","P9-K-3-c.mp3","nc","2A",23,"non-binary","English","yes","NULL","eb59facc","P9","K3","know-3-P9","know"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",12,0,"experiment","NULL","PennController","11","_Trial_","Start","1622470327474","Sound1","F1-cor.mp3","F1-incor.mp3","filler","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","F1",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",12,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622470342142","Sound1","F1-cor.mp3","F1-incor.mp3","filler","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","F1",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",12,0,"experiment","NULL","PennController","11","_Trial_","End","1622470343594","Sound1","F1-cor.mp3","F1-incor.mp3","filler","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","F1",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","Start","1622470343595","Sound2","C2-incor.mp3","C2-cor.mp3","control2","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",16,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470353797","Sound2","C2-incor.mp3","C2-cor.mp3","control2","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","End","1622470355440","Sound2","C2-incor.mp3","C2-cor.mp3","control2","2A",23,"non-binary","English","yes","NULL","eb59facc","NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","Start","1622470355442","Sound2","P6-A-3-nc.mp3","P6-A-3-c.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P6","A3","aware-3-P6","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",7,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622470372617","Sound2","P6-A-3-nc.mp3","P6-A-3-c.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P6","A3","aware-3-P6","aware"
